## [BeGaze]
## Converted from:	\\Ivr-x-1134-0601\shareddocs\sm\procenko001-002.idf
## Date:	25.04.2015 14:47:46
## Version:	BeGaze 3.5.101
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Trial
## Trial Count:	21
## Uses Plane File:	False
## Number of Samples:	39861
## Reversed:	none
## [Run]
## Subject:	procenko001-002
## Description:	Run27
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;108)
## Calibration Point 2:	Position(1728;270)
## Calibration Point 3:	Position(1440;972)
## Calibration Point 4:	Position(192;810)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1134-06012-NRB
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],L Event Info
22910133471,SMP,18,610.39,328.94,Saccade
22910137492,SMP,18,612.77,365.08,Saccade
22910141461,SMP,18,619.40,417.80,Saccade
22910145477,SMP,18,620.55,445.53,Saccade
22910149463,SMP,18,621.47,458.35,Saccade
22910153513,SMP,18,620.66,464.15,Saccade
22910157472,SMP,18,622.58,465.75,Saccade
22910161469,SMP,18,622.64,441.57,-
22910165463,SMP,18,624.15,430.19,-
22910169499,SMP,18,627.76,423.29,-
22910173468,SMP,18,628.88,423.18,Fixation
22910177465,SMP,18,630.11,435.71,Fixation
22910181466,SMP,18,629.97,445.99,Fixation
22910185509,SMP,18,628.25,446.32,Fixation
22910189483,SMP,18,627.82,444.07,Fixation
22910193470,SMP,18,627.37,446.26,Fixation
22910197500,SMP,18,627.08,447.15,Fixation
22910201520,SMP,18,627.43,448.29,Fixation
22910205499,SMP,18,626.97,449.51,Fixation
22910209464,SMP,18,626.83,453.19,Fixation
22910213476,SMP,18,625.54,456.07,Fixation
22910217503,SMP,18,625.26,457.58,Fixation
22910221472,SMP,18,624.88,459.63,Fixation
22910225467,SMP,18,623.85,461.80,Fixation
22910229503,SMP,18,623.46,463.50,Fixation
22910233474,SMP,18,622.98,464.88,Fixation
22910237487,SMP,18,622.45,466.24,Fixation
22910241462,SMP,18,622.19,466.00,Fixation
22910245485,SMP,18,621.25,466.73,Fixation
22910249519,SMP,18,621.38,468.42,Fixation
22910253481,SMP,18,620.03,469.18,Fixation
22910257469,SMP,18,619.44,469.44,Fixation
22910261498,SMP,18,617.67,470.26,Fixation
22910265495,SMP,18,617.58,471.37,Fixation
22910269488,SMP,18,617.77,471.37,Fixation
22910273486,SMP,18,617.91,470.14,Fixation
22910277464,SMP,18,618.92,469.51,Fixation
22910281474,SMP,18,619.56,468.26,Fixation
22910285489,SMP,18,621.51,468.21,Fixation
22910289501,SMP,18,622.43,466.03,Fixation
22910293461,SMP,18,623.09,466.54,Fixation
22910297476,SMP,18,624.49,462.05,Fixation
22910301466,SMP,18,625.80,460.25,Fixation
22910305500,SMP,18,627.61,458.70,Fixation
22910309467,SMP,18,627.84,455.52,Fixation
22910313481,SMP,18,629.11,453.20,Fixation
22910317493,SMP,18,630.54,451.78,Fixation
22910321494,SMP,18,631.15,451.12,Fixation
22910325463,SMP,18,631.56,450.32,Fixation
22910329509,SMP,18,630.88,447.92,Fixation
22910333511,SMP,18,630.63,446.12,Fixation
22910337476,SMP,18,630.10,444.55,Fixation
22910341486,SMP,18,629.99,443.96,Fixation
22910345462,SMP,18,628.98,442.54,Fixation
22910349476,SMP,18,628.53,440.40,Fixation
22910353466,SMP,18,628.57,439.68,Fixation
22910357476,SMP,18,628.11,438.97,Fixation
22910361466,SMP,18,628.01,436.97,Fixation
22910365489,SMP,18,626.98,436.80,Fixation
22910369500,SMP,18,626.70,435.89,Fixation
22910373465,SMP,18,626.50,435.05,Fixation
22910377463,SMP,18,626.85,435.02,Fixation
22910381467,SMP,18,627.12,434.39,Fixation
22910385497,SMP,18,628.22,434.43,Fixation
22910389486,SMP,18,629.12,435.02,Fixation
22910393463,SMP,18,629.44,435.79,Fixation
22910397503,SMP,18,629.95,436.15,Fixation
22910401475,SMP,18,630.96,436.81,Fixation
22910405468,SMP,18,631.25,438.33,Fixation
22910409506,SMP,18,631.98,438.85,Fixation
22910413462,SMP,18,632.89,439.47,Fixation
22910417508,SMP,18,634.34,440.90,Fixation
22910421464,SMP,18,634.64,442.08,Fixation
22910425519,SMP,18,634.74,444.23,Fixation
22910429466,SMP,18,634.50,444.80,Fixation
22910433479,SMP,18,634.60,445.95,Fixation
22910437486,SMP,18,634.80,447.76,Fixation
22910441491,SMP,18,634.59,448.95,Fixation
22910445462,SMP,18,633.82,450.80,Fixation
22910449474,SMP,18,634.00,451.84,Fixation
22910453505,SMP,18,633.66,452.75,Fixation
22910457508,SMP,18,634.13,453.45,Fixation
22910461464,SMP,18,633.68,455.55,Fixation
22910465478,SMP,18,635.29,456.52,Fixation
22910469475,SMP,18,634.88,456.14,Fixation
22910473514,SMP,18,635.47,457.31,Fixation
22910477479,SMP,18,635.55,457.54,Fixation
22910481468,SMP,18,637.28,457.57,Saccade
22910485472,SMP,18,637.21,461.64,Saccade
22910489508,SMP,18,633.49,471.77,Saccade
22910493470,SMP,18,623.47,500.27,Saccade
22910497461,SMP,18,623.89,529.59,Saccade
22910501472,SMP,18,624.90,537.39,Saccade
22910505511,SMP,18,626.38,543.87,Saccade
22910509508,SMP,18,621.26,543.01,Fixation
22910513466,SMP,18,622.31,541.60,Fixation
22910517491,SMP,18,621.24,540.31,Fixation
22910521470,SMP,18,618.87,532.66,Fixation
22910525467,SMP,18,617.67,534.98,Fixation
22910529464,SMP,18,616.77,537.56,Fixation
22910533489,SMP,18,616.76,539.34,Fixation
22910537484,SMP,18,617.53,538.56,Fixation
22910541476,SMP,18,618.34,537.17,Fixation
22910545477,SMP,18,619.03,538.90,Fixation
22910549483,SMP,18,619.05,537.66,Fixation
22910553492,SMP,18,620.39,538.05,Fixation
22910557473,SMP,18,620.72,537.94,Fixation
22910561509,SMP,18,620.89,538.70,Fixation
22910565464,SMP,18,621.92,540.57,Fixation
22910569482,SMP,18,623.31,541.56,Fixation
22910573504,SMP,18,623.36,542.66,Fixation
22910577479,SMP,18,625.35,542.93,Fixation
22910581488,SMP,18,626.48,544.79,Fixation
22910585463,SMP,18,626.58,545.90,Fixation
22910589478,SMP,18,627.60,545.76,Fixation
22910593482,SMP,18,627.49,545.65,Fixation
22910597471,SMP,18,625.62,545.11,Fixation
22910601466,SMP,18,625.92,544.80,Fixation
22910605467,SMP,18,626.45,544.87,Fixation
22910609472,SMP,18,626.54,545.30,Fixation
22910613506,SMP,18,626.92,545.34,Fixation
22910617466,SMP,18,627.31,545.33,Fixation
22910621482,SMP,18,628.02,545.86,Fixation
22910625487,SMP,18,627.68,545.89,Fixation
22910629476,SMP,18,628.62,546.03,Fixation
22910633472,SMP,18,628.99,547.40,Fixation
22910637486,SMP,18,630.13,547.36,Fixation
22910641480,SMP,18,630.75,547.24,Fixation
22910645478,SMP,18,631.39,548.52,Fixation
22910649466,SMP,18,631.69,549.27,Fixation
22910653504,SMP,18,631.90,549.36,Fixation
22910657481,SMP,18,631.35,549.86,Fixation
22910661480,SMP,18,631.11,550.04,Fixation
22910665466,SMP,18,630.14,550.74,Fixation
22910669473,SMP,18,630.47,552.11,Fixation
22910673470,SMP,18,630.11,552.58,Fixation
22910677489,SMP,18,629.60,551.90,Fixation
22910681492,SMP,18,628.84,552.61,Fixation
22910685462,SMP,18,628.90,553.16,Fixation
22910689481,SMP,18,628.38,553.04,Fixation
22910693481,SMP,18,629.03,553.29,Fixation
22910697480,SMP,18,629.10,554.51,Fixation
22910701467,SMP,18,629.53,553.85,Fixation
22910705507,SMP,18,629.78,554.45,Fixation
22910709470,SMP,18,629.61,555.08,Fixation
22910713479,SMP,18,629.40,553.87,Fixation
22910717468,SMP,18,629.90,554.27,Fixation
22910721471,SMP,18,630.30,554.49,Fixation
22910725478,SMP,18,631.06,555.24,Fixation
22910729386,SMP,18,631.96,555.85,Fixation
22910733468,SMP,18,631.88,556.20,Fixation
22910737490,SMP,18,631.67,556.98,Fixation
22910741474,SMP,18,631.15,556.90,Fixation
22910745477,SMP,18,631.02,558.85,Fixation
22910749477,SMP,18,631.32,558.45,Fixation
22910753471,SMP,18,632.75,557.17,Fixation
22910757491,SMP,18,634.15,555.79,Fixation
22910761497,SMP,18,635.02,555.43,Fixation
22910765468,SMP,18,635.43,554.93,Fixation
22910769465,SMP,18,635.64,554.75,Fixation
22910773505,SMP,18,635.66,554.45,Fixation
22910777489,SMP,18,636.54,553.61,Fixation
22910781477,SMP,18,637.62,552.78,Fixation
22910785469,SMP,18,638.95,551.39,Fixation
22910789478,SMP,18,638.97,549.24,Fixation
22910793490,SMP,18,639.03,549.05,Fixation
22910797503,SMP,18,638.79,549.44,Fixation
22910801468,SMP,18,638.13,550.85,Fixation
22910805493,SMP,18,637.15,550.68,Fixation
22910809472,SMP,18,636.27,550.79,Fixation
22910813470,SMP,18,635.27,550.00,Fixation
22910817489,SMP,18,634.40,551.01,Fixation
22910821468,SMP,18,633.89,549.62,Fixation
22910825389,SMP,18,632.83,549.69,Fixation
22910829469,SMP,18,630.44,550.40,Fixation
22910833481,SMP,18,630.55,550.73,Fixation
22910837465,SMP,18,629.53,551.18,Fixation
22910841376,SMP,18,629.26,550.74,Fixation
22910845479,SMP,18,628.51,549.97,Fixation
22910849489,SMP,18,627.61,549.83,Fixation
22910853468,SMP,18,627.25,550.70,Fixation
22910857383,SMP,18,626.38,551.60,Fixation
22910861493,SMP,18,626.36,551.56,Fixation
22910865504,SMP,18,625.25,553.46,Fixation
22910869468,SMP,18,625.04,553.77,Fixation
22910873415,SMP,18,625.59,554.64,Fixation
22910877483,SMP,18,625.53,555.35,Fixation
22910881478,SMP,18,626.07,554.98,Fixation
22910885487,SMP,18,626.10,556.51,Fixation
22910889470,SMP,18,626.29,556.53,Fixation
22910893468,SMP,18,627.39,557.43,Fixation
22910897503,SMP,18,627.75,556.86,Fixation
22910901480,SMP,18,628.72,555.85,Fixation
22910905378,SMP,18,628.76,556.01,Fixation
22910909472,SMP,18,629.15,554.93,Fixation
22910913484,SMP,18,629.10,554.58,Fixation
22910917481,SMP,18,629.14,553.43,Fixation
22910921474,SMP,18,628.19,553.49,Fixation
22910925471,SMP,18,627.63,554.00,Fixation
22910929488,SMP,18,627.25,552.49,Fixation
22910933504,SMP,18,627.36,552.56,Fixation
22910937503,SMP,18,627.55,550.16,Fixation
22910941471,SMP,18,628.54,550.55,Fixation
22910945499,SMP,18,631.07,547.68,Fixation
22910949496,SMP,18,633.90,543.49,Fixation
22910953489,SMP,18,635.27,536.24,Fixation
22910957464,SMP,18,636.80,529.86,Fixation
22910961509,SMP,18,639.58,533.96,Fixation
22910965482,SMP,18,640.52,528.51,Fixation
22910969500,SMP,18,642.29,526.91,Fixation
22910973505,SMP,18,643.08,522.66,Fixation
22910977469,SMP,18,644.61,518.91,Fixation
22910981489,SMP,18,643.74,516.22,Fixation
22910985472,SMP,18,644.38,514.92,Fixation
22910989476,SMP,18,643.11,513.36,Fixation
22910993475,SMP,18,642.51,509.79,Fixation
22910997511,SMP,18,641.23,508.25,Fixation
22911001413,SMP,18,640.61,508.92,Fixation
22911005490,SMP,18,640.12,505.59,Fixation
22911009478,SMP,18,640.33,504.83,Fixation
22911013471,SMP,18,639.77,503.48,Fixation
22911017489,SMP,18,640.25,503.65,Fixation
22911021482,SMP,18,639.41,504.38,Fixation
22911025471,SMP,18,640.06,505.48,Fixation
22911029477,SMP,18,639.27,505.71,Fixation
22911033484,SMP,18,638.38,506.20,Fixation
22911037489,SMP,18,638.54,507.63,Fixation
22911041479,SMP,18,638.67,507.83,Fixation
22911045485,SMP,18,638.57,509.55,Fixation
22911049492,SMP,18,638.02,511.08,Fixation
22911053496,SMP,18,637.55,513.10,Fixation
22911057471,SMP,18,638.72,513.45,Fixation
22911061507,SMP,18,637.40,515.11,Fixation
22911065384,SMP,18,638.95,515.80,Fixation
22911069479,SMP,18,639.98,515.66,Fixation
22911073475,SMP,18,640.44,516.24,Fixation
22911077486,SMP,18,642.36,516.07,Fixation
22911081361,SMP,18,643.12,517.53,Fixation
22911085346,SMP,18,643.47,518.06,Fixation
22911089343,SMP,18,643.96,517.17,Fixation
22911093350,SMP,18,644.64,517.40,Fixation
22911097360,SMP,18,645.11,516.57,Fixation
22911101370,SMP,18,644.48,517.54,Fixation
22911105360,SMP,18,644.93,517.08,Fixation
22911109350,SMP,18,644.36,516.72,Fixation
22911113390,SMP,18,644.02,516.95,Fixation
22911117381,SMP,18,643.17,516.89,Fixation
22911121346,SMP,18,642.58,516.37,Fixation
22911125349,SMP,18,642.00,515.48,Fixation
22911129359,SMP,18,641.85,515.92,Fixation
22911133370,SMP,18,641.91,516.98,Fixation
22911137355,SMP,18,642.07,516.32,Fixation
22911141354,SMP,18,642.78,515.45,Fixation
22911145403,SMP,18,642.37,515.86,Fixation
22911149364,SMP,18,642.38,517.05,Fixation
22911153353,SMP,18,642.12,516.84,Fixation
22911157348,SMP,18,641.66,515.16,Fixation
22911161346,SMP,18,641.83,514.91,Fixation
22911165351,SMP,18,641.75,514.79,Fixation
22911169348,SMP,18,641.44,515.24,Fixation
22911173383,SMP,18,641.47,512.93,Fixation
22911177374,SMP,18,641.37,511.91,Fixation
22911181364,SMP,18,641.16,509.40,Fixation
22911185358,SMP,18,639.67,509.63,Fixation
22911189367,SMP,18,639.75,507.07,Fixation
22911193344,SMP,18,640.14,505.33,Fixation
22911197361,SMP,18,640.74,504.02,Fixation
22911201368,SMP,18,640.39,504.76,Fixation
22911205365,SMP,18,639.49,503.29,Fixation
22911209346,SMP,18,638.85,501.79,Fixation
22911213352,SMP,18,638.98,500.07,Fixation
22911217368,SMP,18,638.58,499.71,Fixation
22911221362,SMP,18,637.60,498.25,Fixation
22911225390,SMP,18,636.99,496.99,Fixation
22911229347,SMP,18,637.96,494.55,Fixation
22911233390,SMP,18,637.15,492.93,Fixation
22911237362,SMP,18,636.32,491.84,Fixation
22911241397,SMP,18,635.67,492.13,Fixation
22911245353,SMP,18,635.14,490.08,Fixation
22911249371,SMP,18,636.06,490.85,Fixation
22911253371,SMP,18,636.48,491.20,Fixation
22911257373,SMP,18,636.62,491.41,Fixation
22911261349,SMP,18,636.99,490.63,Fixation
22911265348,SMP,18,637.04,492.79,Fixation
22911269371,SMP,18,637.32,492.63,Fixation
22911273396,SMP,18,638.27,495.02,Fixation
22911277345,SMP,18,638.86,495.02,Fixation
22911281380,SMP,18,639.75,496.35,Fixation
22911285372,SMP,18,639.75,496.91,Fixation
22911289406,SMP,18,640.02,497.22,Fixation
22911293356,SMP,18,639.82,498.02,Fixation
22911297353,SMP,18,639.50,497.88,Fixation
22911301358,SMP,18,639.18,499.24,Fixation
22911305361,SMP,18,638.69,500.12,Fixation
22911309380,SMP,18,638.48,500.40,Fixation
22911313350,SMP,18,637.91,503.10,Fixation
22911317362,SMP,18,637.26,503.49,Fixation
22911321391,SMP,18,636.44,505.74,Fixation
22911325347,SMP,18,635.97,507.21,Fixation
22911329357,SMP,18,636.14,507.98,Fixation
22911333369,SMP,18,635.95,508.94,Fixation
22911337351,SMP,18,635.76,509.46,Fixation
22911341362,SMP,18,636.35,509.13,Fixation
22911345350,SMP,18,636.97,507.63,Fixation
22911349352,SMP,18,636.81,506.04,Fixation
22911353365,SMP,18,636.42,504.74,Fixation
22911357349,SMP,18,635.69,501.69,Fixation
22911361356,SMP,18,635.64,496.50,Fixation
22911365357,SMP,18,635.05,492.56,Fixation
22911369370,SMP,18,635.15,490.43,Fixation
22911373367,SMP,18,635.23,487.01,Fixation
22911377355,SMP,18,635.00,485.58,Fixation
22911381351,SMP,18,634.58,483.49,Fixation
22911385354,SMP,18,633.60,480.09,Fixation
22911389356,SMP,18,632.87,479.34,Fixation
22911393351,SMP,18,632.55,478.78,Fixation
22911397349,SMP,18,632.27,475.43,Fixation
22911401390,SMP,18,633.43,473.47,Fixation
22911405368,SMP,18,633.32,473.57,Fixation
22911409349,SMP,18,633.59,473.06,Fixation
22911413349,SMP,18,632.99,473.22,Fixation
22911417394,SMP,18,632.67,474.15,Fixation
22911421369,SMP,18,632.91,471.87,Fixation
22911425365,SMP,18,632.54,472.34,Fixation
22911429359,SMP,18,632.80,471.35,Fixation
22911433376,SMP,18,632.86,471.58,Fixation
22911437358,SMP,18,633.97,470.53,Fixation
22911441365,SMP,18,635.04,473.29,Fixation
22911445390,SMP,18,634.36,475.40,Fixation
22911449378,SMP,18,634.83,476.80,Fixation
22911453377,SMP,18,635.22,479.06,Fixation
22911457364,SMP,18,635.12,481.40,Fixation
22911461391,SMP,18,634.71,481.08,Fixation
22911465378,SMP,18,633.83,481.42,Fixation
22911469371,SMP,18,634.64,482.94,Fixation
22911473364,SMP,18,633.63,486.04,Fixation
22911477389,SMP,18,633.72,487.33,Fixation
22911481377,SMP,18,633.51,487.92,Fixation
22911485386,SMP,18,632.96,488.82,Fixation
22911489364,SMP,18,632.62,488.99,Fixation
22911493362,SMP,18,631.09,487.87,Fixation
22911497382,SMP,18,631.29,488.32,Fixation
22911501354,SMP,18,632.35,488.15,Fixation
22911505346,SMP,18,632.64,488.00,Fixation
22911509353,SMP,18,633.44,489.12,Fixation
22911513400,SMP,18,634.46,489.46,Fixation
22911517350,SMP,18,636.38,487.21,Fixation
22911521376,SMP,18,636.56,486.72,Fixation
22911525347,SMP,18,636.30,486.00,Fixation
22911529360,SMP,18,636.35,485.25,Fixation
22911533364,SMP,18,636.98,482.57,Fixation
22911537353,SMP,18,637.56,482.84,Fixation
22911541361,SMP,18,636.14,482.51,Fixation
22911545396,SMP,18,634.06,482.53,Fixation
22911549353,SMP,18,628.28,483.15,Fixation
22911553358,SMP,18,624.86,483.67,Fixation
22911557352,SMP,18,623.11,484.56,Fixation
22911561365,SMP,18,623.66,487.41,Fixation
22911565371,SMP,18,623.55,488.19,Fixation
22911569353,SMP,18,622.66,489.74,Fixation
22911573353,SMP,18,622.16,491.93,Fixation
22911577386,SMP,18,621.89,493.72,Fixation
22911581365,SMP,18,620.34,494.02,Fixation
22911585357,SMP,18,619.15,495.24,Fixation
22911589371,SMP,18,617.27,495.48,Fixation
22911593409,SMP,18,618.31,495.83,Fixation
22911597363,SMP,18,620.71,494.65,Fixation
22911601355,SMP,18,620.70,494.33,Fixation
22911605374,SMP,18,618.92,493.82,Fixation
22911609400,SMP,18,617.60,493.04,Fixation
22911613349,SMP,18,617.58,491.29,Fixation
22911617348,SMP,18,615.57,490.58,Fixation
22911621367,SMP,18,614.63,489.68,Fixation
22911625382,SMP,18,613.63,488.98,Fixation
22911629362,SMP,18,613.21,488.81,Fixation
22911633359,SMP,18,614.30,488.02,Fixation
22911637358,SMP,18,614.78,487.75,Fixation
22911641367,SMP,18,613.51,488.05,Fixation
22911645364,SMP,18,614.33,487.56,Fixation
22911649354,SMP,18,614.60,487.27,Fixation
22911653356,SMP,18,615.07,487.92,Fixation
22911657363,SMP,18,614.74,488.89,Fixation
22911661370,SMP,18,615.45,490.01,Fixation
22911665391,SMP,18,615.41,490.95,Fixation
22911669356,SMP,18,616.51,492.77,Fixation
22911673366,SMP,18,616.18,492.68,Fixation
22911677393,SMP,18,616.38,494.35,Fixation
22911681370,SMP,18,617.01,495.18,Fixation
22911685350,SMP,18,617.70,497.57,Fixation
22911689386,SMP,18,617.28,499.46,Fixation
22911693382,SMP,18,617.56,501.66,Fixation
22911697364,SMP,18,618.04,501.82,Fixation
22911701358,SMP,18,618.22,503.07,Fixation
22911705350,SMP,18,617.83,504.10,Fixation
22911709376,SMP,18,618.29,505.02,Fixation
22911713391,SMP,18,617.10,505.59,Fixation
22911717363,SMP,18,618.54,507.08,Fixation
22911721350,SMP,18,618.30,508.32,Fixation
22911725353,SMP,18,617.41,508.88,Fixation
22911729367,SMP,18,618.09,508.44,Fixation
22911733390,SMP,18,617.41,507.85,Fixation
22911737349,SMP,18,617.77,505.93,Fixation
22911741360,SMP,18,618.77,503.11,Fixation
22911745360,SMP,18,618.88,501.79,Fixation
22911749363,SMP,18,619.37,499.68,Fixation
22911753349,SMP,18,620.18,496.96,Fixation
22911757354,SMP,18,620.72,494.00,Fixation
22911761386,SMP,18,619.93,493.83,Fixation
22911765353,SMP,18,619.89,490.97,Fixation
22911769391,SMP,18,620.70,488.37,Fixation
22911773353,SMP,18,620.25,485.33,Fixation
22911777373,SMP,18,621.15,484.99,Fixation
22911781358,SMP,18,621.54,483.28,Fixation
22911785394,SMP,18,620.56,483.98,Fixation
22911789354,SMP,18,619.30,483.70,Fixation
22911793374,SMP,18,619.96,483.73,Fixation
22911797370,SMP,18,620.43,483.22,Fixation
22911801406,SMP,18,620.35,483.72,Fixation
22911805388,SMP,18,620.58,483.78,Fixation
22911809355,SMP,18,620.11,482.46,Fixation
22911813380,SMP,18,619.94,482.83,Fixation
22911817374,SMP,18,619.33,483.45,Fixation
22911821366,SMP,18,619.70,483.68,Fixation
22911825358,SMP,18,618.90,484.12,Fixation
22911829354,SMP,18,619.57,483.78,Fixation
22911833411,SMP,18,620.32,484.81,Fixation
22911837355,SMP,18,619.59,484.32,Fixation
22911841359,SMP,18,619.73,484.41,Fixation
22911845378,SMP,18,619.67,484.79,Fixation
22911849393,SMP,18,619.81,485.68,Fixation
22911853352,SMP,18,619.72,486.98,Fixation
22911857358,SMP,18,620.11,488.64,Fixation
22911861373,SMP,18,620.32,489.60,Fixation
22911865366,SMP,18,620.42,490.55,Fixation
22911869371,SMP,18,620.98,492.21,Fixation
22911873357,SMP,18,620.79,493.86,Fixation
22911877385,SMP,18,621.01,495.90,Fixation
22911881341,SMP,18,621.19,496.10,Fixation
22911885353,SMP,18,621.28,497.32,Fixation
22911889355,SMP,18,621.12,499.05,Fixation
22911893362,SMP,18,620.91,499.84,Fixation
22911897394,SMP,18,621.98,501.58,Fixation
22911901388,SMP,18,621.64,502.93,Fixation
22911905372,SMP,18,622.03,504.00,Fixation
22911909359,SMP,18,622.07,503.91,Fixation
22911913357,SMP,18,621.73,504.09,Fixation
22911917369,SMP,18,621.79,503.92,Fixation
22911921360,SMP,18,621.96,503.60,Fixation
22911925359,SMP,18,621.92,503.27,Fixation
22911929368,SMP,18,621.61,501.71,Fixation
22911933363,SMP,18,622.15,499.89,Fixation
22911937355,SMP,18,621.91,497.57,Fixation
22911941356,SMP,18,621.36,496.61,Fixation
22911945399,SMP,18,620.97,494.63,Fixation
22911949375,SMP,18,620.87,492.56,Fixation
22911953360,SMP,18,621.09,492.07,Fixation
22911957357,SMP,18,621.35,489.52,Fixation
22911961385,SMP,18,621.26,488.12,Fixation
22911965363,SMP,18,621.64,487.39,Fixation
22911969377,SMP,18,621.17,486.67,Fixation
22911973362,SMP,18,621.23,485.99,Fixation
22911977369,SMP,18,621.39,485.64,Fixation
22911981364,SMP,18,621.26,487.12,Fixation
22911985377,SMP,18,621.21,487.15,Fixation
22911989379,SMP,18,621.86,487.88,Fixation
22911993351,SMP,18,621.91,488.82,Fixation
22911997375,SMP,18,621.28,487.76,Fixation
22912001358,SMP,18,621.05,487.93,Fixation
22912005370,SMP,18,620.52,487.07,Fixation
22912009354,SMP,18,620.04,487.54,Fixation
22912013355,SMP,18,620.79,487.80,Fixation
22912017365,SMP,18,621.43,487.89,Fixation
22912021392,SMP,18,620.85,488.14,Fixation
22912025353,SMP,18,621.41,488.05,Fixation
22912029383,SMP,18,621.34,485.79,Fixation
22912033375,SMP,18,621.54,485.84,Fixation
22912037368,SMP,18,621.62,486.00,Fixation
22912041389,SMP,18,621.64,486.50,Fixation
22912045361,SMP,18,621.52,487.22,Fixation
22912049372,SMP,18,622.62,488.92,Fixation
22912053394,SMP,18,623.10,488.46,Fixation
22912057358,SMP,18,623.23,488.82,Fixation
22912061357,SMP,18,623.05,489.37,Fixation
22912065368,SMP,18,622.75,490.32,Fixation
22912069354,SMP,18,622.54,490.88,Fixation
22912073390,SMP,18,622.91,491.16,Fixation
22912077355,SMP,18,622.11,491.18,Fixation
22912081373,SMP,18,621.54,491.76,Fixation
22912085380,SMP,18,621.15,492.46,Fixation
22912089361,SMP,18,621.07,492.27,Fixation
22912093356,SMP,18,619.82,492.44,Fixation
22912097380,SMP,18,618.84,494.15,Fixation
22912101363,SMP,18,617.76,495.05,Fixation
22912105357,SMP,18,616.50,496.88,Fixation
22912109353,SMP,18,616.81,496.02,Saccade
22912113362,SMP,18,615.52,492.68,Saccade
22912117373,SMP,18,611.83,481.88,Saccade
22912121297,SMP,18,610.43,474.84,Saccade
22912125359,SMP,18,609.71,449.14,Saccade
22912129356,SMP,18,608.26,411.15,Saccade
22912133362,SMP,18,604.97,381.23,Saccade
22912137376,SMP,18,605.87,365.47,Saccade
22912141360,SMP,18,604.12,350.72,Saccade
22912145356,SMP,18,600.45,345.10,Saccade
22912149379,SMP,18,599.78,346.70,Fixation
22912153275,SMP,18,598.54,346.90,Fixation
22912157355,SMP,18,596.92,349.27,Fixation
22912161356,SMP,18,598.51,350.80,Fixation
22912165377,SMP,18,598.70,352.33,Fixation
22912169359,SMP,18,599.04,348.23,Fixation
22912173366,SMP,18,599.50,349.42,Fixation
22912177393,SMP,18,602.32,347.23,Fixation
22912181361,SMP,18,603.70,349.48,Fixation
22912185302,SMP,18,606.06,350.44,Fixation
22912189373,SMP,18,608.28,352.85,Fixation
22912193358,SMP,18,610.29,354.56,Fixation
22912197358,SMP,18,610.08,356.52,Fixation
22912201277,SMP,18,611.60,357.69,Fixation
22912205385,SMP,18,611.64,358.20,Fixation
22912209362,SMP,18,610.62,357.86,Fixation
22912213354,SMP,18,610.42,359.66,Fixation
22912217297,SMP,18,610.18,360.17,Fixation
22912221358,SMP,18,608.32,360.76,Fixation
22912225394,SMP,18,607.29,361.25,Fixation
22912229361,SMP,18,606.86,361.21,Fixation
22912233301,SMP,18,604.52,362.11,Fixation
22912237376,SMP,18,604.25,361.86,Fixation
22912241389,SMP,18,603.72,361.55,Fixation
22912245394,SMP,18,602.88,361.16,Fixation
22912249260,SMP,18,603.21,361.20,Fixation
22912253376,SMP,18,601.66,362.05,Fixation
22912257384,SMP,18,601.32,362.08,Fixation
22912261370,SMP,18,600.30,361.65,Fixation
22912265261,SMP,18,600.20,362.08,Fixation
22912269393,SMP,18,598.37,360.79,Fixation
22912273374,SMP,18,595.95,359.90,Fixation
22912277366,SMP,18,595.75,358.40,Fixation
22912281357,SMP,18,593.95,356.97,Fixation
22912285378,SMP,18,593.54,356.01,Fixation
22912289362,SMP,18,593.74,354.59,Fixation
22912293371,SMP,18,592.62,353.10,Fixation
22912297261,SMP,18,592.54,353.30,Fixation
22912301378,SMP,18,590.16,352.67,Fixation
22912305360,SMP,18,591.22,352.83,Fixation
22912309388,SMP,18,591.95,352.17,Fixation
22912313392,SMP,18,591.83,353.55,Fixation
22912317355,SMP,18,592.64,353.98,Fixation
22912321366,SMP,18,594.40,354.84,Fixation
22912325363,SMP,18,594.68,356.05,Fixation
22912329378,SMP,18,595.24,356.14,Fixation
22912333366,SMP,18,595.62,357.04,Fixation
22912337358,SMP,18,597.43,357.85,Fixation
22912341362,SMP,18,598.52,357.76,Fixation
22912345258,SMP,18,599.26,357.93,Fixation
22912349367,SMP,18,599.90,357.96,Fixation
22912353370,SMP,18,599.72,357.60,Saccade
22912357367,SMP,18,600.91,356.47,Saccade
22912361377,SMP,18,600.43,352.10,Saccade
22912365358,SMP,18,598.59,303.46,Saccade
22912369363,SMP,18,594.90,268.57,Saccade
22912373378,SMP,18,594.33,251.02,Saccade
